Cloud-J v7.5+ NEW extended cloud scattering and absorption for 12:18 (old FJ) & 19:27 (+RRTM)
  03 = liquid-water Mie, ice-water irregular&warm, ice-water hexagonal&cold
  06 = number of effective radii (microns)
Use bin#12 for bins#1:#11 (very little light in trop)
water clouds use std Mie with liquid-water refr index & C1/Deirmenjian gamma distrib: alfa=6, Reff given, rho=1.00
ice   clouds use Mie with ice-water refr index to get PI0, Q, rho = 0.917
           scattering uses Mishchenko 8-term phase fn for all sizes with cold (hexag) & warm (irreg)
FJ# Weff Reff  Geff  NReal NImag   Q-ext PI0=ssa P1:P7
Liquid Water 1.00000
12 0.295 24.0 1251. 1.336 5.8E-09 2.033 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
12 0.295 48.0 5004. 1.336 5.8E-09 2.021 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
12 0.295 95.519927. 1.336 5.8E-09 2.013 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954

13 0.303  3.0  19.5 1.333 5.4E-09 2.145 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
13 0.303  6.0  78.2 1.333 5.4E-09 2.088 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
13 0.303 12.0 312.8 1.333 5.4E-09 2.055 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
13 0.303 24.0 1251. 1.333 5.4E-09 2.034 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
13 0.303 48.0 5004. 1.333 5.4E-09 2.021 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
13 0.303 95.519927. 1.333 5.4E-09 2.013 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954

14 0.310  3.0  19.5 1.332 5.1E-09 2.142 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310  6.0  78.2 1.332 5.1E-09 2.088 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 12.0 312.8 1.332 5.1E-09 2.055 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 24.0 1251. 1.332 5.1E-09 2.034 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 48.0 5004. 1.332 5.1E-09 2.022 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 95.519927. 1.332 5.1E-09 2.014 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954

15 0.316  3.0  19.5 1.331 4.8E-09 2.138 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316  6.0  78.2 1.331 4.8E-09 2.089 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 12.0 312.8 1.331 4.8E-09 2.056 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 24.0 1251. 1.331 4.8E-09 2.035 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 48.0 5004. 1.331 4.8E-09 2.022 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 95.519927. 1.331 4.8E-09 2.014 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954

16 0.333  3.0  19.5 1.328 4.3E-09 2.142 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333  6.0  78.2 1.328 4.3E-09 2.089 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 12.0 312.8 1.328 4.3E-09 2.058 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 24.0 1251. 1.328 4.3E-09 2.036 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 48.0 5004. 1.328 4.3E-09 2.023 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 95.519927. 1.328 4.3E-09 2.014 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954

17 0.383  3.0  19.5 1.321 3.0E-09 2.168 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.383  6.0  78.2 1.321 3.0E-09 2.103 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.383 12.0 312.8 1.321 3.0E-09 2.065 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.383 24.0 1251. 1.321 3.0E-09 2.039 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.383 48.0 5004. 1.321 3.0E-09 2.025 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.383 95.519927. 1.321 3.0E-09 2.016 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954

18 0.599  3.0  19.5 1.310 1.7E-08 2.211 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.599  6.0  78.2 1.310 1.7E-08 2.137 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.599 12.0 312.8 1.310 1.7E-08 2.085 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.599 24.0 1251. 1.310 1.7E-08 2.054 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.599 48.0 5004. 1.310 1.7E-08 2.034 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.599 95.519927. 1.310 1.7E-08 2.021 0.99997 2.435 3.712 4.756 5.960 6.908 7.865 8.954

19 0.973  3.0  19.5 1.302 1.7E-06 2.319 0.99994 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973  6.0  78.2 1.302 1.7E-06 2.196 0.99987 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 12.0 312.8 1.302 1.7E-06 2.120 0.99975 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 24.0 1251. 1.302 1.7E-06 2.074 0.99953 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 48.0 5004. 1.302 1.7E-06 2.047 0.99908 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 95.519927. 1.302 1.7E-06 2.029 0.99823 2.435 3.712 4.756 5.960 6.908 7.865 8.954

20 1.270  3.0  19.5 1.297 1.3E-05 2.398 0.99965 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270  6.0  78.2 1.297 1.3E-05 2.234 0.99920 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 12.0 312.8 1.297 1.3E-05 2.144 0.99846 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 24.0 1251. 1.297 1.3E-05 2.088 0.99720 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 48.0 5004. 1.297 1.3E-05 2.055 0.99459 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 95.519927. 1.297 1.3E-05 2.035 0.98956 2.435 3.712 4.756 5.960 6.908 7.865 8.954

21 1.448  3.0  19.5 1.293 2.4E-04 2.497 0.99473 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448  6.0  78.2 1.293 2.4E-04 2.259 0.98848 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 12.0 312.8 1.293 2.4E-04 2.157 0.97821 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 24.0 1251. 1.293 2.4E-04 2.097 0.95933 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 48.0 5004. 1.293 2.4E-04 2.060 0.92464 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 95.519927. 1.293 2.4E-04 2.038 0.86524 2.435 3.712 4.756 5.960 6.908 7.865 8.954

22 1.767  3.0  19.5 1.284 2.2E-04 2.776 0.99647 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.767  6.0  78.2 1.284 2.2E-04 2.298 0.99134 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.767 12.0 312.8 1.284 2.2E-04 2.182 0.98328 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.767 24.0 1251. 1.284 2.2E-04 2.110 0.96872 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.767 48.0 5004. 1.284 2.2E-04 2.069 0.94130 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.767 95.519927. 1.284 2.2E-04 2.044 0.89303 2.435 3.712 4.756 5.960 6.908 7.865 8.954

23 2.039  3.0  19.5 1.272 1.2E-03 3.023 0.98525 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.039  6.0  78.2 1.272 1.2E-03 2.329 0.96214 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.039 12.0 312.8 1.272 1.2E-03 2.203 0.92787 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.039 24.0 1251. 1.272 1.2E-03 2.123 0.87300 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.039 48.0 5004. 1.272 1.2E-03 2.076 0.78760 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.039 95.519927. 1.272 1.2E-03 2.048 0.68067 2.435 3.712 4.756 5.960 6.908 7.865 8.954

24 2.309  3.0  19.5 1.251 4.7E-04 3.135 0.99518 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309  6.0  78.2 1.251 4.7E-04 2.402 0.98724 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 12.0 312.8 1.251 4.7E-04 2.225 0.97315 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 24.0 1251. 1.251 4.7E-04 2.136 0.95005 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 48.0 5004. 1.251 4.7E-04 2.083 0.90882 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 95.519927. 1.251 4.7E-04 2.052 0.84034 2.435 3.712 4.756 5.960 6.908 7.865 8.954

25 2.748  3.0  19.5 1.125 1.0E-01 1.709 0.44421 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.748  6.0  78.2 1.125 1.0E-01 2.139 0.49400 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.748 12.0 312.8 1.125 1.0E-01 2.158 0.49467 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.748 24.0 1251. 1.125 1.0E-01 2.106 0.50134 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.748 48.0 5004. 1.125 1.0E-01 2.071 0.51068 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.748 95.519927. 1.125 1.0E-01 2.048 0.51638 2.435 3.712 4.756 5.960 6.908 7.865 8.954

26 3.404  3.0  19.5 1.496 1.6E-01 2.751 0.53791 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.404  6.0  78.2 1.496 1.6E-01 2.408 0.49255 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.404 12.0 312.8 1.496 1.6E-01 2.253 0.51306 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.404 24.0 1251. 1.496 1.6E-01 2.161 0.53072 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.404 48.0 5004. 1.496 1.6E-01 2.102 0.54080 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.404 95.519927. 1.496 1.6E-01 2.065 0.54593 2.435 3.712 4.756 5.960 6.908 7.865 8.954

27 5.362  3.0  19.5 1.326 2.9E-02 2.125 0.83427 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.362  6.0  78.2 1.326 2.9E-02 2.998 0.79272 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.362 12.0 312.8 1.326 2.9E-02 2.401 0.63005 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.362 24.0 1251. 1.326 2.9E-02 2.233 0.54744 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.362 48.0 5004. 1.326 2.9E-02 2.144 0.52447 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.362 95.519927. 1.326 2.9E-02 2.090 0.52671 2.435 3.712 4.756 5.960 6.908 7.865 8.954
------------end-----
